,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH8CM371213/2012-nissan-370z/?zipcode=78299,JN1AZ4FH8CM371213,Great Price,19600,2012 Nissan 370Z,Base Roadster Auto,"San Antonio, TX",28756,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-23 18:44:30.671126
1,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5EM621137/2014-nissan-370z/,JN1AZ4FH5EM621137,Excellent Price,19391,2014 Nissan 370Z,Touring Roadster Auto,"Olive Branch, MS",48854,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-23 18:44:30.671126
2,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH1CM371067/2012-nissan-370z/,JN1AZ4FH1CM371067,Excellent Price,14995,2012 Nissan 370Z,Touring Roadster Auto,"Fort Worth, TX",79158,Black Cherry Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-03-23 18:44:30.671126
3,2011 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH7BM360587/2011-nissan-370z/,JN1AZ4FH7BM360587,Excellent Price,13999,2011 Nissan 370Z,Touring Roadster Auto,"Columbus, GA",75817,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-03-23 18:44:30.671126
4,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5EM621073/2014-nissan-370z/,JN1AZ4FH5EM621073,Excellent Price,17199,2014 Nissan 370Z,Touring Roadster Auto,"Honolulu, HI",47450,Pearl White,Wine,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,2,2020-03-23 18:44:30.671126
5,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH3CM370146/2012-nissan-370z/,JN1AZ4FH3CM370146,Great Price,16750,2012 Nissan 370Z,Touring Roadster Auto,"Houston, TX",54590,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,2,2020-03-23 18:44:30.671126
6,2011 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FHXBM360731/2011-nissan-370z/,JN1AZ4FHXBM360731,Excellent Price,10495,2011 Nissan 370Z,Touring Roadster Auto,"Laurel, MD",45866,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Salvaged,3,2020-03-23 18:44:30.671126
7,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4AM301379/2010-nissan-370z/,JN1AZ4FH4AM301379,Great Price,14912,2010 Nissan 370Z,Touring Roadster Auto,"Oklahoma City, OK",45581,Solid Red,Persimmon,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-23 18:44:30.671126
8,2011 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5BM360684/2011-nissan-370z/,JN1AZ4FH5BM360684,Excellent Price,9800,2011 Nissan 370Z,Touring Roadster Auto,"Elmhurst, NY",98890,Black Cherry,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-03-23 18:44:30.671126
9,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH8AM303426/2010-nissan-370z/,JN1AZ4FH8AM303426,Excellent Price,14641,2010 Nissan 370Z,Touring Roadster Auto,"Olive Branch, MS",69931,Platinum Graphite Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-03-23 18:44:30.671126
10,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH0CM370931/2012-nissan-370z/,JN1AZ4FH0CM370931,Great Price,17310,2012 Nissan 370Z,Touring Roadster Auto,"Raleigh, NC",57451,Brilliant Silver Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-03-23 18:44:30.671126
11,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FHXCM370757/2012-nissan-370z/,JN1AZ4FHXCM370757,Great Price,13500,2012 Nissan 370Z,Base Roadster Auto,"Newport News, VA",44003,Pearl White,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Lemon,2,2020-03-23 18:44:30.671126
12,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH8CM370143/2012-nissan-370z/,JN1AZ4FH8CM370143,Great Price,17699,2012 Nissan 370Z,Touring Roadster Auto,"Englewood, CO",41117,Solid Red,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-03-23 18:44:30.671126
13,2011 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH0BM360169/2011-nissan-370z/,JN1AZ4FH0BM360169,Excellent Price,13998,2011 Nissan 370Z,Base Roadster Auto,"Mooresville, NC",49720,Brilliant Silver Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,5,2020-03-23 18:44:30.671126
14,2015 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4FM430553/2015-nissan-370z/,JN1AZ4FH4FM430553,Excellent Price,18500,2015 Nissan 370Z,Touring Sport Roadster Auto,"Macon, GA",57828,Solid Red,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,2,2020-03-23 18:44:30.671126
15,2015 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5FM430187/2015-nissan-370z/,JN1AZ4FH5FM430187,Great Price,18499,2015 Nissan 370Z,Touring Roadster Auto,"Atlanta, GA",61393,Brilliant Silver Metallic,Gray,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,1,2020-03-23 18:44:30.671126
16,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH3CM370776/2012-nissan-370z/,JN1AZ4FH3CM370776,Great Price,19527,2012 Nissan 370Z,Touring Roadster Auto,"Southern Pines, NC",7875,Monterey Blue Pearl,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-23 18:44:30.671126
17,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4EM620612/2014-nissan-370z/,JN1AZ4FH4EM620612,Excellent Price,19100,2014 Nissan 370Z,Touring Roadster Auto,"Granbury, TX",64728,Brilliant Silver Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-23 18:44:30.671126
18,2011 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH2BM360237/2011-nissan-370z/,JN1AZ4FH2BM360237,Great Price,12995,2011 Nissan 370Z,Base Roadster Auto,"Tampa, FL",84085,Solid Red,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,1,Fleet or Mixed Use,Clean,3,2020-03-23 18:44:30.671126
19,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH0CM370606/2012-nissan-370z/,JN1AZ4FH0CM370606,Great Price,14500,2012 Nissan 370Z,Base Roadster Auto,"Baltimore, MD",67035,Black Cherry Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-03-23 18:44:30.671126
20,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FHXAM301810/2010-nissan-370z/,JN1AZ4FHXAM301810,Excellent Price,9899,2010 Nissan 370Z,Touring Roadster Manual,"Santa Ana, CA",64999,Black Cherry Metallic,Wine,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,2,Personal or Rental Use,Clean,2,2020-03-23 18:44:30.671126
21,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH3AM300577/2010-nissan-370z/,JN1AZ4FH3AM300577,Great Price,13755,2010 Nissan 370Z,Touring Roadster Auto,"Colorado Springs, CO",84181,Brilliant Silver Metallic,Gray W/Leather-Appointed Seat Trim,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-03-23 18:44:30.671126
22,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH9CM371012/2012-nissan-370z/,JN1AZ4FH9CM371012,Great Price,17999,2012 Nissan 370Z,Touring Roadster Auto,"Somerset, MA",46783,Black Cherry Metallic,Wine,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-03-23 18:44:30.671126
